2026-04-06 19:22:35 | INFO     | forex_dss | ForexBot inicializado para monitorar: E, U, R, U, S, D
2026-05-21 17:58:22 | ERROR    | forex_dss | Falha ao realizar backup de R: 'NoneType' object is not subscriptable
2026-05-21 17:58:22 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-21 17:58:22 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=U/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:22 | ERROR    | forex_dss | Falha ao realizar backup de U: 'NoneType' object is not subscriptable
2026-05-21 17:58:22 | INFO     | forex_dss | Realizando backup diário 59d para S...
2026-05-21 17:58:22 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=S/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:22 | ERROR    | forex_dss | Falha ao realizar backup de S: 'NoneType' object is not subscriptable
2026-05-21 17:58:22 | INFO     | forex_dss | Realizando backup diário 59d para D...
2026-05-21 17:58:22 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=D/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:22 | ERROR    | forex_dss | Falha ao realizar backup de D: 'NoneType' object is not subscriptable
2026-05-21 17:58:46 | INFO     | forex_dss | ForexBot inicializado para monitorar: E, U, R, U, S, D
2026-05-21 17:58:46 | INFO     | forex_dss | Realizando backup diário 59d para E...
2026-05-21 17:58:46 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=E/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:46 | ERROR    | forex_dss | Falha ao realizar backup de E: Failed to perform, curl: (6) Could not resolve host: guce.yahoo.com. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-21 17:58:46 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-21 17:58:46 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=U/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:46 | ERROR    | forex_dss | Falha ao realizar backup de U: Failed to perform, curl: (6) Could not resolve host: guce.yahoo.com. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-21 17:58:46 | INFO     | forex_dss | Realizando backup diário 59d para R...
2026-05-21 17:58:46 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=R/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:46 | ERROR    | forex_dss | Falha ao realizar backup de R: 'NoneType' object is not subscriptable
2026-05-21 17:58:46 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-21 17:58:46 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=U/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:46 | ERROR    | forex_dss | Falha ao realizar backup de U: 'NoneType' object is not subscriptable
2026-05-21 17:58:46 | INFO     | forex_dss | Realizando backup diário 59d para S...
2026-05-21 17:58:46 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=S/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:46 | ERROR    | forex_dss | Falha ao realizar backup de S: 'NoneType' object is not subscriptable
2026-05-21 17:58:46 | INFO     | forex_dss | Realizando backup diário 59d para D...
2026-05-21 17:58:46 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=D/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-21 17:58:46 | ERROR    | forex_dss | Falha ao realizar backup de D: 'NoneType' object is not subscriptable
2026-05-21 17:58:46 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_thisweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-21 17:58:46 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_nextweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-21 17:58:46 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_thisweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-21 17:58:46 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → HTTPSConnectionPool(host='nfs.faireconomy.media', port=443): Max retries exceeded with url: /ff_calendar_nextweek.json (Caused by NameResolutionError("HTTPSConnection(host='nfs.faireconomy.media', port=443): Failed to resolve 'nfs.faireconomy.media' ([Errno 8] nodename nor servname provided, or not known)"))
2026-05-21 19:43:34 | INFO     | forex_dss | FundamentalAnalyzer: 117 eventos carregados de https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-21 19:43:36 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-21 19:43:36 | INFO     | forex_dss | FundamentalAnalyzer: 117 eventos carregados de https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-21 19:43:38 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:37:00 | INFO     | forex_dss | FundamentalAnalyzer: 116 eventos carregados de https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-22 04:37:01 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:37:02 | INFO     | forex_dss | FundamentalAnalyzer: 116 eventos carregados de https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-22 04:37:03 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:37:43 | INFO     | forex_dss | ForexBot inicializado para monitorar: E, U, R, U, S, D
2026-05-22 04:37:43 | INFO     | forex_dss | Realizando backup diário 59d para E...
2026-05-22 04:37:46 | WARNING  | forex_dss | TwelveData Series falhou (TwelveData não retornou time_series válido. **symbol** or **figi** parameter is missing or invalid. Please provide a valid symbol according to API documentation: https://twelvedata.com/docs#reference-data). Iniciando fallback yfinance.
2026-05-22 04:37:53 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-22 04:37:54 | WARNING  | forex_dss | TwelveData Series falhou (TwelveData não retornou time_series válido. **symbol** or **figi** parameter is missing or invalid. Please provide a valid symbol according to API documentation: https://twelvedata.com/docs#reference-data). Iniciando fallback yfinance.
2026-05-22 04:37:57 | INFO     | forex_dss | Realizando backup diário 59d para R...
2026-05-22 04:37:57 | WARNING  | forex_dss | TwelveData Series falhou (TwelveData não retornou time_series válido. **symbol** or **figi** parameter is missing or invalid. Please provide a valid symbol according to API documentation: https://twelvedata.com/docs#reference-data). Iniciando fallback yfinance.
2026-05-22 04:37:59 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-22 04:37:59 | WARNING  | forex_dss | TwelveData Series falhou (TwelveData não retornou time_series válido. **symbol** or **figi** parameter is missing or invalid. Please provide a valid symbol according to API documentation: https://twelvedata.com/docs#reference-data). Iniciando fallback yfinance.
2026-05-22 04:38:00 | INFO     | forex_dss | Realizando backup diário 59d para S...
2026-05-22 04:38:01 | WARNING  | forex_dss | TwelveData Series falhou (TwelveData não retornou time_series válido. **symbol** or **figi** parameter is missing or invalid. Please provide a valid symbol according to API documentation: https://twelvedata.com/docs#reference-data). Iniciando fallback yfinance.
2026-05-22 04:38:02 | INFO     | forex_dss | Realizando backup diário 59d para D...
2026-05-22 04:38:03 | WARNING  | forex_dss | TwelveData Series falhou (TwelveData não retornou time_series válido. **symbol** or **figi** parameter is missing or invalid. Please provide a valid symbol according to API documentation: https://twelvedata.com/docs#reference-data). Iniciando fallback yfinance.
2026-05-22 04:38:04 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → 429 Client Error: Too Many Requests for url: https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-22 04:38:05 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:38:06 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → 429 Client Error: Too Many Requests for url: https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-22 04:38:07 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:50:38 | INFO     | forex_dss | FundamentalAnalyzer: 116 eventos carregados de https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-22 04:50:39 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:50:40 | INFO     | forex_dss | FundamentalAnalyzer: 116 eventos carregados de https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-22 04:50:41 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:51:09 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → 429 Client Error: Too Many Requests for url: https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-22 04:51:09 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:51:10 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_thisweek.json → 429 Client Error: Too Many Requests for url: https://nfs.faireconomy.media/ff_calendar_thisweek.json
2026-05-22 04:51:10 | WARNING  | forex_dss | FundamentalAnalyzer: falha ao carregar https://nfs.faireconomy.media/ff_calendar_nextweek.json → 404 Client Error: Not Found for url: https://nfs.faireconomy.media/ff_calendar_nextweek.json
2026-05-22 04:51:42 | INFO     | forex_dss | ForexBot inicializado para monitorar: E, U, R, U, S, D
2026-05-22 04:51:42 | INFO     | forex_dss | Realizando backup diário 59d para E...
2026-05-22 04:51:43 | WARNING  | forex_dss | TwelveData Series falhou (TwelveData não retornou time_series válido. **symbol** or **figi** parameter is missing or invalid. Please provide a valid symbol according to API documentation: https://twelvedata.com/docs#reference-data). Iniciando fallback yfinance.
2026-05-22 04:52:28 | ERROR    | forex_dss | Falha ao realizar backup de E: Failed to perform, curl: (7) Failed to connect to query2.finance.yahoo.com port 443 after 0 ms: Could not connect to server. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-22 04:52:28 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-22 04:52:28 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=U/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 04:52:28 | ERROR    | forex_dss | Falha ao realizar backup de U: Failed to perform, curl: (7) Failed to connect to query2.finance.yahoo.com port 443 after 0 ms: Could not connect to server. See https://curl.se/libcurl/c/libcurl-errors.html first for more details.
2026-05-22 04:52:28 | INFO     | forex_dss | Realizando backup diário 59d para R...
2026-05-22 04:52:28 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=R/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 04:52:28 | ERROR    | forex_dss | Falha ao realizar backup de R: 'NoneType' object is not subscriptable
2026-05-22 04:52:28 | INFO     | forex_dss | Realizando backup diário 59d para U...
2026-05-22 04:52:28 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=U/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 04:52:28 | ERROR    | forex_dss | Falha ao realizar backup de U: 'NoneType' object is not subscriptable
2026-05-22 04:52:28 | INFO     | forex_dss | Realizando backup diário 59d para S...
2026-05-22 04:52:28 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=S/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 04:52:28 | ERROR    | forex_dss | Falha ao realizar backup de S: 'NoneType' object is not subscriptable
2026-05-22 04:52:28 | INFO     | forex_dss | Realizando backup diário 59d para D...
2026-05-22 04:52:28 | WARNING  | forex_dss | TwelveData Series falhou (HTTPSConnectionPool(host='api.twelvedata.com', port=443): Max retries exceeded with url: /time_series?symbol=D/&interval=15min&outputsize=5000&apikey=cd4825fa75ab4e4995193e0af97100c3 (Caused by NameResolutionError("HTTPSConnection(host='api.twelvedata.com', port=443): Failed to resolve 'api.twelvedata.com' ([Errno 8] nodename nor servname provided, or not known)"))). Iniciando fallback yfinance.
2026-05-22 04:52:28 | ERROR    | forex_dss | Falha ao realizar backup de D: 'NoneType' object is not subscriptable
